team,points,n,p_raw,p,mean,p_top,team_nr
Þróttur R. (97%),38,237,0.05925,0.9186046511627907,36.75500000000001,97%,8
Þróttur R. (97%),39,250,0.0625,0.9689922480620154,36.75500000000001,97%,8
Þróttur R. (97%),40,236,0.059,0.9147286821705426,36.75500000000001,97%,8
Þróttur R. (97%),41,199,0.04975,0.7713178294573644,36.75500000000001,97%,8
Þróttur R. (97%),42,209,0.05225,0.810077519379845,36.75500000000001,97%,8
Þróttur R. (97%),43,150,0.0375,0.5813953488372092,36.75500000000001,97%,8
Þróttur R. (97%),44,168,0.042,0.6511627906976745,36.75500000000001,97%,8
Þróttur R. (97%),45,111,0.02775,0.43023255813953487,36.75500000000001,97%,8
Þróttur R. (97%),46,68,0.017,0.26356589147286824,36.75500000000001,97%,8
Þróttur R. (97%),47,79,0.01975,0.3062015503875969,36.75500000000001,97%,8
Þróttur R. (97%),48,51,0.01275,0.19767441860465115,36.75500000000001,97%,8
Þróttur R. (97%),49,26,0.0065,0.10077519379844961,36.75500000000001,97%,8
Þróttur R. (97%),50,32,0.008,0.12403100775193798,36.75500000000001,97%,8
Þróttur R. (97%),51,10,0.0025,0.03875968992248062,36.75500000000001,97%,8
Þróttur R. (97%),52,3,7.5e-4,0.011627906976744186,36.75500000000001,97%,8
Þróttur R. (97%),53,6,0.0015,0.023255813953488372,36.75500000000001,97%,8
Þróttur R. (97%),55,2,5e-4,0.007751937984496124,36.75500000000001,97%,8
Þór/KA (97%),15,1,2.5e-4,0.0033670033670033673,34.891999999999996,97%,7
Þór/KA (97%),16,3,7.5e-4,0.010101010101010102,34.891999999999996,97%,7
Þór/KA (97%),17,1,2.5e-4,0.0033670033670033673,34.891999999999996,97%,7
Þór/KA (97%),18,4,0.001,0.01346801346801347,34.891999999999996,97%,7
Þór/KA (97%),19,6,0.0015,0.020202020202020204,34.891999999999996,97%,7
Þór/KA (97%),20,10,0.0025,0.03367003367003367,34.891999999999996,97%,7
Þór/KA (97%),21,12,0.003,0.04040404040404041,34.891999999999996,97%,7
Þór/KA (97%),22,20,0.005,0.06734006734006734,34.891999999999996,97%,7
Þór/KA (97%),23,31,0.00775,0.10437710437710439,34.891999999999996,97%,7
Þór/KA (97%),24,48,0.012,0.16161616161616163,34.891999999999996,97%,7
Þór/KA (97%),25,66,0.0165,0.22222222222222224,34.891999999999996,97%,7
Þór/KA (97%),26,97,0.02425,0.3265993265993266,34.891999999999996,97%,7
Þór/KA (97%),27,121,0.03025,0.40740740740740744,34.891999999999996,97%,7
Þór/KA (97%),28,142,0.0355,0.4781144781144781,34.891999999999996,97%,7
Þór/KA (97%),29,151,0.03775,0.5084175084175084,34.891999999999996,97%,7
Þór/KA (97%),30,196,0.049,0.65993265993266,34.891999999999996,97%,7
Þór/KA (97%),31,206,0.0515,0.6936026936026936,34.891999999999996,97%,7
Þór/KA (97%),32,252,0.063,0.8484848484848485,34.891999999999996,97%,7
Þór/KA (97%),33,224,0.056,0.7542087542087542,34.891999999999996,97%,7
Þór/KA (97%),34,258,0.0645,0.8686868686868687,34.891999999999996,97%,7
Þór/KA (97%),35,297,0.07425,1,34.891999999999996,97%,7
Þór/KA (97%),36,256,0.064,0.861952861952862,34.891999999999996,97%,7
Þór/KA (97%),37,272,0.068,0.915824915824916,34.891999999999996,97%,7
Þór/KA (97%),38,250,0.0625,0.8417508417508418,34.891999999999996,97%,7
Þór/KA (97%),39,210,0.0525,0.7070707070707071,34.891999999999996,97%,7
Þór/KA (97%),40,199,0.04975,0.6700336700336701,34.891999999999996,97%,7
Þór/KA (97%),41,165,0.04125,0.5555555555555556,34.891999999999996,97%,7
Þór/KA (97%),42,117,0.02925,0.393939393939394,34.891999999999996,97%,7
Þór/KA (97%),43,124,0.031,0.41750841750841755,34.891999999999996,97%,7
Þór/KA (97%),44,93,0.02325,0.31313131313131315,34.891999999999996,97%,7
Þór/KA (97%),45,41,0.01025,0.13804713804713806,34.891999999999996,97%,7
Þór/KA (97%),46,59,0.01475,0.19865319865319866,34.891999999999996,97%,7
Þór/KA (97%),47,31,0.00775,0.10437710437710439,34.891999999999996,97%,7
Þór/KA (97%),48,17,0.00425,0.05723905723905725,34.891999999999996,97%,7
Þór/KA (97%),49,11,0.00275,0.037037037037037035,34.891999999999996,97%,7
Þór/KA (97%),50,4,0.001,0.01346801346801347,34.891999999999996,97%,7
