date,division,home,away,home_goals,away_goals,n,p
2025-08-30,3,Kormákur/Hvöt,Þróttur V.,7,1,2,5e-4
2025-08-30,3,Kormákur/Hvöt,Þróttur V.,7,3,4,0.001
2025-08-30,3,Kormákur/Hvöt,Þróttur V.,7,5,1,2.5e-4
2025-08-30,3,Kormákur/Hvöt,Þróttur V.,8,0,1,2.5e-4
2025-08-30,3,Kormákur/Hvöt,Þróttur V.,8,1,3,7.5e-4
2025-08-30,3,Kormákur/Hvöt,Þróttur V.,8,2,1,2.5e-4
2025-08-30,3,Kormákur/Hvöt,Þróttur V.,8,5,1,2.5e-4
2025-08-30,3,Kormákur/Hvöt,Þróttur V.,8,8,1,2.5e-4
2025-08-30,3,Kári,Ægir,0,0,248,0.062
2025-08-30,3,Kári,Ægir,0,1,235,0.05875
2025-08-30,3,Kári,Ægir,0,2,143,0.03575
2025-08-30,3,Kári,Ægir,0,3,47,0.01175
2025-08-30,3,Kári,Ægir,0,4,17,0.00425
2025-08-30,3,Kári,Ægir,0,7,1,2.5e-4
2025-08-30,3,Kári,Ægir,1,0,371,0.09275
2025-08-30,3,Kári,Ægir,1,1,385,0.09625
2025-08-30,3,Kári,Ægir,1,2,199,0.04975
2025-08-30,3,Kári,Ægir,1,3,78,0.0195
2025-08-30,3,Kári,Ægir,1,4,34,0.0085
2025-08-30,3,Kári,Ægir,1,5,3,7.5e-4
2025-08-30,3,Kári,Ægir,1,6,3,7.5e-4
2025-08-30,3,Kári,Ægir,1,7,1,2.5e-4
2025-08-30,3,Kári,Ægir,2,0,354,0.0885
2025-08-30,3,Kári,Ægir,2,1,391,0.09775
2025-08-30,3,Kári,Ægir,2,2,174,0.0435
2025-08-30,3,Kári,Ægir,2,3,87,0.02175
2025-08-30,3,Kári,Ægir,2,4,39,0.00975
2025-08-30,3,Kári,Ægir,2,5,3,7.5e-4
2025-08-30,3,Kári,Ægir,2,6,3,7.5e-4
2025-08-30,3,Kári,Ægir,2,7,1,2.5e-4
2025-08-30,3,Kári,Ægir,2,8,1,2.5e-4
2025-08-30,3,Kári,Ægir,3,0,197,0.04925
2025-08-30,3,Kári,Ægir,3,1,220,0.055
2025-08-30,3,Kári,Ægir,3,2,131,0.03275
2025-08-30,3,Kári,Ægir,3,3,56,0.014
2025-08-30,3,Kári,Ægir,3,4,27,0.00675
2025-08-30,3,Kári,Ægir,3,5,8,0.002
2025-08-30,3,Kári,Ægir,3,6,1,2.5e-4
2025-08-30,3,Kári,Ægir,3,8,1,2.5e-4
2025-08-30,3,Kári,Ægir,4,0,97,0.02425
2025-08-30,3,Kári,Ægir,4,1,126,0.0315
2025-08-30,3,Kári,Ægir,4,2,72,0.018
2025-08-30,3,Kári,Ægir,4,3,24,0.006
2025-08-30,3,Kári,Ægir,4,4,14,0.0035
2025-08-30,3,Kári,Ægir,4,5,1,2.5e-4
2025-08-30,3,Kári,Ægir,4,6,2,5e-4
2025-08-30,3,Kári,Ægir,5,0,38,0.0095
2025-08-30,3,Kári,Ægir,5,1,54,0.0135
2025-08-30,3,Kári,Ægir,5,2,19,0.00475
2025-08-30,3,Kári,Ægir,5,3,17,0.00425
2025-08-30,3,Kári,Ægir,5,4,2,5e-4
2025-08-30,3,Kári,Ægir,5,5,2,5e-4
2025-08-30,3,Kári,Ægir,6,0,16,0.004
2025-08-30,3,Kári,Ægir,6,1,17,0.00425
2025-08-30,3,Kári,Ægir,6,2,8,0.002
2025-08-30,3,Kári,Ægir,6,3,4,0.001
2025-08-30,3,Kári,Ægir,6,5,1,2.5e-4
2025-08-30,3,Kári,Ægir,7,0,5,0.00125
2025-08-30,3,Kári,Ægir,7,1,10,0.0025
2025-08-30,3,Kári,Ægir,7,2,2,5e-4
2025-08-30,3,Kári,Ægir,7,3,1,2.5e-4
2025-08-30,3,Kári,Ægir,8,0,2,5e-4
2025-08-30,3,Kári,Ægir,8,1,1,2.5e-4
2025-08-30,3,Kári,Ægir,8,2,1,2.5e-4
2025-08-30,3,Kári,Ægir,8,3,1,2.5e-4
2025-08-30,3,Kári,Ægir,8,4,1,2.5e-4
2025-08-30,3,Kári,Ægir,9,1,1,2.5e-4
2025-08-30,3,Kári,Ægir,10,0,1,2.5e-4
2025-08-30,3,Kári,Ægir,11,0,1,2.5e-4
2025-08-30,3,Víðir,KFG,0,0,123,0.03075
2025-08-30,3,Víðir,KFG,0,1,242,0.0605
2025-08-30,3,Víðir,KFG,0,2,301,0.07525
2025-08-30,3,Víðir,KFG,0,3,239,0.05975
2025-08-30,3,Víðir,KFG,0,4,148,0.037
2025-08-30,3,Víðir,KFG,0,5,61,0.01525
2025-08-30,3,Víðir,KFG,0,6,39,0.00975
2025-08-30,3,Víðir,KFG,0,7,23,0.00575
2025-08-30,3,Víðir,KFG,0,8,4,0.001
2025-08-30,3,Víðir,KFG,0,9,2,5e-4
2025-08-30,3,Víðir,KFG,1,0,168,0.042
2025-08-30,3,Víðir,KFG,1,1,304,0.076
2025-08-30,3,Víðir,KFG,1,2,344,0.086
2025-08-30,3,Víðir,KFG,1,3,253,0.06325
2025-08-30,3,Víðir,KFG,1,4,152,0.038
2025-08-30,3,Víðir,KFG,1,5,107,0.02675
2025-08-30,3,Víðir,KFG,1,6,43,0.01075
2025-08-30,3,Víðir,KFG,1,7,24,0.006
2025-08-30,3,Víðir,KFG,1,8,7,0.00175
2025-08-30,3,Víðir,KFG,1,9,1,2.5e-4
2025-08-30,3,Víðir,KFG,1,11,1,2.5e-4
2025-08-30,3,Víðir,KFG,2,0,91,0.02275
2025-08-30,3,Víðir,KFG,2,1,190,0.0475
2025-08-30,3,Víðir,KFG,2,2,214,0.0535
2025-08-30,3,Víðir,KFG,2,3,184,0.046
2025-08-30,3,Víðir,KFG,2,4,108,0.027
2025-08-30,3,Víðir,KFG,2,5,58,0.0145
2025-08-30,3,Víðir,KFG,2,6,25,0.00625
2025-08-30,3,Víðir,KFG,2,7,6,0.0015
2025-08-30,3,Víðir,KFG,2,8,3,7.5e-4
2025-08-30,3,Víðir,KFG,2,9,1,2.5e-4
2025-08-30,3,Víðir,KFG,2,10,2,5e-4
2025-08-30,3,Víðir,KFG,3,0,51,0.01275
2025-08-30,3,Víðir,KFG,3,1,82,0.0205
2025-08-30,3,Víðir,KFG,3,2,77,0.01925
2025-08-30,3,Víðir,KFG,3,3,92,0.023
2025-08-30,3,Víðir,KFG,3,4,37,0.00925
2025-08-30,3,Víðir,KFG,3,5,20,0.005
2025-08-30,3,Víðir,KFG,3,6,13,0.00325
2025-08-30,3,Víðir,KFG,3,7,7,0.00175
2025-08-30,3,Víðir,KFG,3,8,1,2.5e-4
2025-08-30,3,Víðir,KFG,3,9,2,5e-4
2025-08-30,3,Víðir,KFG,3,10,1,2.5e-4
2025-08-30,3,Víðir,KFG,4,0,9,0.00225
2025-08-30,3,Víðir,KFG,4,1,17,0.00425
2025-08-30,3,Víðir,KFG,4,2,29,0.00725
2025-08-30,3,Víðir,KFG,4,3,23,0.00575
2025-08-30,3,Víðir,KFG,4,4,14,0.0035
2025-08-30,3,Víðir,KFG,4,5,5,0.00125
2025-08-30,3,Víðir,KFG,4,6,3,7.5e-4
2025-08-30,3,Víðir,KFG,4,7,3,7.5e-4
2025-08-30,3,Víðir,KFG,4,9,1,2.5e-4
2025-08-30,3,Víðir,KFG,5,0,4,0.001
2025-08-30,3,Víðir,KFG,5,1,8,0.002
2025-08-30,3,Víðir,KFG,5,2,7,0.00175
2025-08-30,3,Víðir,KFG,5,3,7,0.00175
2025-08-30,3,Víðir,KFG,5,4,3,7.5e-4
2025-08-30,3,Víðir,KFG,5,5,6,0.0015
2025-08-30,3,Víðir,KFG,5,6,1,2.5e-4
2025-08-30,3,Víðir,KFG,6,1,1,2.5e-4
2025-08-30,3,Víðir,KFG,6,2,2,5e-4
2025-08-30,3,Víðir,KFG,6,3,2,5e-4
2025-08-30,3,Víðir,KFG,6,4,2,5e-4
2025-08-30,3,Víðir,KFG,8,1,1,2.5e-4
2025-08-30,3,Víðir,KFG,8,2,1,2.5e-4
2025-08-30,4,Hvíti riddarinn,KF,0,0,223,0.05575
2025-08-30,4,Hvíti riddarinn,KF,0,1,277,0.06925
2025-08-30,4,Hvíti riddarinn,KF,0,2,190,0.0475
2025-08-30,4,Hvíti riddarinn,KF,0,3,114,0.0285
2025-08-30,4,Hvíti riddarinn,KF,0,4,48,0.012
2025-08-30,4,Hvíti riddarinn,KF,0,5,17,0.00425
2025-08-30,4,Hvíti riddarinn,KF,0,6,3,7.5e-4
2025-08-30,4,Hvíti riddarinn,KF,0,7,2,5e-4
2025-08-30,4,Hvíti riddarinn,KF,0,8,1,2.5e-4
2025-08-30,4,Hvíti riddarinn,KF,1,0,293,0.07325
2025-08-30,4,Hvíti riddarinn,KF,1,1,463,0.11575
2025-08-30,4,Hvíti riddarinn,KF,1,2,307,0.07675
2025-08-30,4,Hvíti riddarinn,KF,1,3,156,0.039
2025-08-30,4,Hvíti riddarinn,KF,1,4,67,0.01675
2025-08-30,4,Hvíti riddarinn,KF,1,5,33,0.00825
2025-08-30,4,Hvíti riddarinn,KF,1,6,7,0.00175
2025-08-30,4,Hvíti riddarinn,KF,1,7,2,5e-4
2025-08-30,4,Hvíti riddarinn,KF,2,0,192,0.048
2025-08-30,4,Hvíti riddarinn,KF,2,1,312,0.078
2025-08-30,4,Hvíti riddarinn,KF,2,2,232,0.058
2025-08-30,4,Hvíti riddarinn,KF,2,3,150,0.0375
2025-08-30,4,Hvíti riddarinn,KF,2,4,58,0.0145
2025-08-30,4,Hvíti riddarinn,KF,2,5,21,0.00525
2025-08-30,4,Hvíti riddarinn,KF,2,6,4,0.001
2025-08-30,4,Hvíti riddarinn,KF,2,7,1,2.5e-4
2025-08-30,4,Hvíti riddarinn,KF,3,0,102,0.0255
2025-08-30,4,Hvíti riddarinn,KF,3,1,174,0.0435
2025-08-30,4,Hvíti riddarinn,KF,3,2,115,0.02875
2025-08-30,4,Hvíti riddarinn,KF,3,3,71,0.01775
2025-08-30,4,Hvíti riddarinn,KF,3,4,29,0.00725
2025-08-30,4,Hvíti riddarinn,KF,3,5,8,0.002
2025-08-30,4,Hvíti riddarinn,KF,3,6,4,0.001
2025-08-30,4,Hvíti riddarinn,KF,3,7,1,2.5e-4
2025-08-30,4,Hvíti riddarinn,KF,4,0,47,0.01175
2025-08-30,4,Hvíti riddarinn,KF,4,1,57,0.01425
2025-08-30,4,Hvíti riddarinn,KF,4,2,67,0.01675
2025-08-30,4,Hvíti riddarinn,KF,4,3,30,0.0075
2025-08-30,4,Hvíti riddarinn,KF,4,4,9,0.00225
2025-08-30,4,Hvíti riddarinn,KF,4,5,1,2.5e-4
2025-08-30,4,Hvíti riddarinn,KF,4,6,2,5e-4
2025-08-30,4,Hvíti riddarinn,KF,5,0,17,0.00425
2025-08-30,4,Hvíti riddarinn,KF,5,1,30,0.0075
2025-08-30,4,Hvíti riddarinn,KF,5,2,22,0.0055
2025-08-30,4,Hvíti riddarinn,KF,5,3,8,0.002
2025-08-30,4,Hvíti riddarinn,KF,5,4,4,0.001
2025-08-30,4,Hvíti riddarinn,KF,5,5,3,7.5e-4
2025-08-30,4,Hvíti riddarinn,KF,6,0,5,0.00125
2025-08-30,4,Hvíti riddarinn,KF,6,1,5,0.00125
2025-08-30,4,Hvíti riddarinn,KF,6,2,3,7.5e-4
2025-08-30,4,Hvíti riddarinn,KF,6,3,2,5e-4
2025-08-30,4,Hvíti riddarinn,KF,7,1,3,7.5e-4
2025-08-30,4,Hvíti riddarinn,KF,7,2,4,0.001
2025-08-30,4,Hvíti riddarinn,KF,7,4,1,2.5e-4
2025-08-30,4,Hvíti riddarinn,KF,8,0,1,2.5e-4
2025-08-30,4,Hvíti riddarinn,KF,8,3,1,2.5e-4
2025-08-30,4,Hvíti riddarinn,KF,10,2,1,2.5e-4
2025-08-30,4,Sindri,Magni,0,0,137,0.03425
2025-08-30,4,Sindri,Magni,0,1,138,0.0345
2025-08-30,4,Sindri,Magni,0,2,83,0.02075
2025-08-30,4,Sindri,Magni,0,3,33,0.00825
2025-08-30,4,Sindri,Magni,0,4,16,0.004
2025-08-30,4,Sindri,Magni,0,5,4,0.001
2025-08-30,4,Sindri,Magni,0,6,1,2.5e-4
2025-08-30,4,Sindri,Magni,1,0,272,0.068
2025-08-30,4,Sindri,Magni,1,1,314,0.0785
2025-08-30,4,Sindri,Magni,1,2,183,0.04575
2025-08-30,4,Sindri,Magni,1,3,88,0.022
2025-08-30,4,Sindri,Magni,1,4,28,0.007
2025-08-30,4,Sindri,Magni,1,5,6,0.0015
2025-08-30,4,Sindri,Magni,1,6,3,7.5e-4
2025-08-30,4,Sindri,Magni,1,7,2,5e-4
2025-08-30,4,Sindri,Magni,1,8,1,2.5e-4
2025-08-30,4,Sindri,Magni,2,0,335,0.08375
2025-08-30,4,Sindri,Magni,2,1,350,0.0875
2025-08-30,4,Sindri,Magni,2,2,208,0.052
2025-08-30,4,Sindri,Magni,2,3,109,0.02725
2025-08-30,4,Sindri,Magni,2,4,35,0.00875
2025-08-30,4,Sindri,Magni,2,5,11,0.00275
2025-08-30,4,Sindri,Magni,2,6,5,0.00125
2025-08-30,4,Sindri,Magni,2,7,1,2.5e-4
2025-08-30,4,Sindri,Magni,3,0,223,0.05575
2025-08-30,4,Sindri,Magni,3,1,278,0.0695
2025-08-30,4,Sindri,Magni,3,2,163,0.04075
2025-08-30,4,Sindri,Magni,3,3,79,0.01975
2025-08-30,4,Sindri,Magni,3,4,28,0.007
2025-08-30,4,Sindri,Magni,3,5,10,0.0025
2025-08-30,4,Sindri,Magni,3,6,3,7.5e-4
2025-08-30,4,Sindri,Magni,3,8,1,2.5e-4
2025-08-30,4,Sindri,Magni,4,0,122,0.0305
2025-08-30,4,Sindri,Magni,4,1,156,0.039
2025-08-30,4,Sindri,Magni,4,2,94,0.0235
2025-08-30,4,Sindri,Magni,4,3,38,0.0095
2025-08-30,4,Sindri,Magni,4,4,26,0.0065
2025-08-30,4,Sindri,Magni,4,5,5,0.00125
2025-08-30,4,Sindri,Magni,5,0,71,0.01775
2025-08-30,4,Sindri,Magni,5,1,78,0.0195
2025-08-30,4,Sindri,Magni,5,2,45,0.01125
2025-08-30,4,Sindri,Magni,5,3,23,0.00575
2025-08-30,4,Sindri,Magni,5,4,10,0.0025
2025-08-30,4,Sindri,Magni,5,5,4,0.001
2025-08-30,4,Sindri,Magni,5,6,1,2.5e-4
2025-08-30,4,Sindri,Magni,6,0,39,0.00975
2025-08-30,4,Sindri,Magni,6,1,46,0.0115
2025-08-30,4,Sindri,Magni,6,2,20,0.005
2025-08-30,4,Sindri,Magni,6,3,9,0.00225
2025-08-30,4,Sindri,Magni,6,4,3,7.5e-4
2025-08-30,4,Sindri,Magni,6,6,1,2.5e-4
2025-08-30,4,Sindri,Magni,7,0,13,0.00325
2025-08-30,4,Sindri,Magni,7,1,15,0.00375
2025-08-30,4,Sindri,Magni,7,2,6,0.0015
2025-08-30,4,Sindri,Magni,7,3,2,5e-4
2025-08-30,4,Sindri,Magni,7,4,2,5e-4
2025-08-30,4,Sindri,Magni,7,5,2,5e-4
2025-08-30,4,Sindri,Magni,8,0,2,5e-4
2025-08-30,4,Sindri,Magni,8,1,7,0.00175
2025-08-30,4,Sindri,Magni,8,2,5,0.00125
2025-08-30,4,Sindri,Magni,8,3,1,2.5e-4
2025-08-30,4,Sindri,Magni,9,2,2,5e-4
2025-08-30,4,Sindri,Magni,9,3,1,2.5e-4
2025-08-30,4,Sindri,Magni,10,1,1,2.5e-4
2025-08-30,4,Sindri,Magni,10,2,1,2.5e-4
2025-08-30,4,Sindri,Magni,11,0,1,2.5e-4
2025-08-30,4,Tindastóll,KV,0,0,186,0.0465
2025-08-30,4,Tindastóll,KV,0,1,239,0.05975
2025-08-30,4,Tindastóll,KV,0,2,218,0.0545
2025-08-30,4,Tindastóll,KV,0,3,112,0.028
2025-08-30,4,Tindastóll,KV,0,4,42,0.0105
2025-08-30,4,Tindastóll,KV,0,5,21,0.00525
2025-08-30,4,Tindastóll,KV,0,6,4,0.001
2025-08-30,4,Tindastóll,KV,0,7,3,7.5e-4
2025-08-30,4,Tindastóll,KV,0,9,1,2.5e-4
2025-08-30,4,Tindastóll,KV,1,0,251,0.06275
2025-08-30,4,Tindastóll,KV,1,1,410,0.1025
2025-08-30,4,Tindastóll,KV,1,2,312,0.078
2025-08-30,4,Tindastóll,KV,1,3,172,0.043
2025-08-30,4,Tindastóll,KV,1,4,72,0.018
2025-08-30,4,Tindastóll,KV,1,5,21,0.00525
2025-08-30,4,Tindastóll,KV,1,6,6,0.0015
2025-08-30,4,Tindastóll,KV,1,7,2,5e-4
2025-08-30,4,Tindastóll,KV,1,8,1,2.5e-4
2025-08-30,4,Tindastóll,KV,2,0,227,0.05675
2025-08-30,4,Tindastóll,KV,2,1,303,0.07575
2025-08-30,4,Tindastóll,KV,2,2,246,0.0615
2025-08-30,4,Tindastóll,KV,2,3,142,0.0355
2025-08-30,4,Tindastóll,KV,2,4,49,0.01225
2025-08-30,4,Tindastóll,KV,2,5,18,0.0045
2025-08-30,4,Tindastóll,KV,2,6,3,7.5e-4
2025-08-30,4,Tindastóll,KV,2,7,1,2.5e-4
2025-08-30,4,Tindastóll,KV,2,8,1,2.5e-4
2025-08-30,4,Tindastóll,KV,3,0,111,0.02775
2025-08-30,4,Tindastóll,KV,3,1,193,0.04825
2025-08-30,4,Tindastóll,KV,3,2,136,0.034
2025-08-30,4,Tindastóll,KV,3,3,85,0.02125
2025-08-30,4,Tindastóll,KV,3,4,23,0.00575
2025-08-30,4,Tindastóll,KV,3,5,12,0.003
2025-08-30,4,Tindastóll,KV,3,6,6,0.0015
2025-08-30,4,Tindastóll,KV,3,7,2,5e-4
2025-08-30,4,Tindastóll,KV,3,8,1,2.5e-4
2025-08-30,4,Tindastóll,KV,4,0,47,0.01175
2025-08-30,4,Tindastóll,KV,4,1,79,0.01975
2025-08-30,4,Tindastóll,KV,4,2,47,0.01175
2025-08-30,4,Tindastóll,KV,4,3,36,0.009
2025-08-30,4,Tindastóll,KV,4,4,24,0.006
2025-08-30,4,Tindastóll,KV,4,5,7,0.00175
2025-08-30,4,Tindastóll,KV,4,6,1,2.5e-4
2025-08-30,4,Tindastóll,KV,5,0,16,0.004
2025-08-30,4,Tindastóll,KV,5,1,34,0.0085
2025-08-30,4,Tindastóll,KV,5,2,18,0.0045
2025-08-30,4,Tindastóll,KV,5,3,10,0.0025
2025-08-30,4,Tindastóll,KV,5,4,2,5e-4
2025-08-30,4,Tindastóll,KV,5,5,2,5e-4
2025-08-30,4,Tindastóll,KV,5,6,1,2.5e-4
2025-08-30,4,Tindastóll,KV,6,0,4,0.001
2025-08-30,4,Tindastóll,KV,6,1,7,0.00175
2025-08-30,4,Tindastóll,KV,6,2,7,0.00175
2025-08-30,4,Tindastóll,KV,6,3,9,0.00225
2025-08-30,4,Tindastóll,KV,6,4,3,7.5e-4
2025-08-30,4,Tindastóll,KV,6,5,2,5e-4
2025-08-30,4,Tindastóll,KV,6,7,1,2.5e-4
2025-08-30,4,Tindastóll,KV,7,0,2,5e-4
2025-08-30,4,Tindastóll,KV,7,1,2,5e-4
2025-08-30,4,Tindastóll,KV,7,2,4,0.001
2025-08-30,4,Tindastóll,KV,7,3,2,5e-4
2025-08-30,4,Tindastóll,KV,7,6,1,2.5e-4
2025-08-30,4,Ýmir,Árbær,0,0,103,0.02575
2025-08-30,4,Ýmir,Árbær,0,1,126,0.0315
2025-08-30,4,Ýmir,Árbær,0,2,116,0.029
2025-08-30,4,Ýmir,Árbær,0,3,50,0.0125
2025-08-30,4,Ýmir,Árbær,0,4,23,0.00575
2025-08-30,4,Ýmir,Árbær,0,5,4,0.001
2025-08-30,4,Ýmir,Árbær,0,6,1,2.5e-4
2025-08-30,4,Ýmir,Árbær,0,7,1,2.5e-4
2025-08-30,4,Ýmir,Árbær,0,8,1,2.5e-4
2025-08-30,4,Ýmir,Árbær,1,0,191,0.04775
2025-08-30,4,Ýmir,Árbær,1,1,263,0.06575
2025-08-30,4,Ýmir,Árbær,1,2,194,0.0485
2025-08-30,4,Ýmir,Árbær,1,3,126,0.0315
2025-08-30,4,Ýmir,Árbær,1,4,55,0.01375
2025-08-30,4,Ýmir,Árbær,1,5,21,0.00525
2025-08-30,4,Ýmir,Árbær,1,6,9,0.00225
2025-08-30,4,Ýmir,Árbær,1,7,3,7.5e-4
2025-08-30,4,Ýmir,Árbær,2,0,208,0.052
2025-08-30,4,Ýmir,Árbær,2,1,287,0.07175
2025-08-30,4,Ýmir,Árbær,2,2,254,0.0635
2025-08-30,4,Ýmir,Árbær,2,3,138,0.0345
2025-08-30,4,Ýmir,Árbær,2,4,59,0.01475
2025-08-30,4,Ýmir,Árbær,2,5,21,0.00525
2025-08-30,4,Ýmir,Árbær,2,6,6,0.0015
2025-08-30,4,Ýmir,Árbær,2,7,1,2.5e-4
2025-08-30,4,Ýmir,Árbær,2,8,3,7.5e-4
2025-08-30,4,Ýmir,Árbær,3,0,178,0.0445
2025-08-30,4,Ýmir,Árbær,3,1,231,0.05775
2025-08-30,4,Ýmir,Árbær,3,2,207,0.05175
2025-08-30,4,Ýmir,Árbær,3,3,122,0.0305
2025-08-30,4,Ýmir,Árbær,3,4,36,0.009
2025-08-30,4,Ýmir,Árbær,3,5,23,0.00575
2025-08-30,4,Ýmir,Árbær,3,6,4,0.001
2025-08-30,4,Ýmir,Árbær,3,7,1,2.5e-4
2025-08-30,4,Ýmir,Árbær,3,8,2,5e-4
2025-08-30,4,Ýmir,Árbær,4,0,78,0.0195
2025-08-30,4,Ýmir,Árbær,4,1,137,0.03425
2025-08-30,4,Ýmir,Árbær,4,2,132,0.033
2025-08-30,4,Ýmir,Árbær,4,3,69,0.01725
2025-08-30,4,Ýmir,Árbær,4,4,34,0.0085
2025-08-30,4,Ýmir,Árbær,4,5,9,0.00225
2025-08-30,4,Ýmir,Árbær,4,6,7,0.00175
2025-08-30,4,Ýmir,Árbær,4,7,3,7.5e-4
2025-08-30,4,Ýmir,Árbær,4,8,1,2.5e-4
2025-08-30,4,Ýmir,Árbær,5,0,48,0.012
2025-08-30,4,Ýmir,Árbær,5,1,72,0.018
2025-08-30,4,Ýmir,Árbær,5,2,80,0.02
2025-08-30,4,Ýmir,Árbær,5,3,42,0.0105
2025-08-30,4,Ýmir,Árbær,5,4,15,0.00375
2025-08-30,4,Ýmir,Árbær,5,5,7,0.00175
2025-08-30,4,Ýmir,Árbær,5,6,3,7.5e-4
2025-08-30,4,Ýmir,Árbær,5,7,1,2.5e-4
2025-08-30,4,Ýmir,Árbær,5,8,1,2.5e-4
2025-08-30,4,Ýmir,Árbær,6,0,20,0.005
2025-08-30,4,Ýmir,Árbær,6,1,37,0.00925
2025-08-30,4,Ýmir,Árbær,6,2,30,0.0075
2025-08-30,4,Ýmir,Árbær,6,3,18,0.0045
2025-08-30,4,Ýmir,Árbær,6,4,6,0.0015
2025-08-30,4,Ýmir,Árbær,6,5,2,5e-4
2025-08-30,4,Ýmir,Árbær,6,6,2,5e-4
2025-08-30,4,Ýmir,Árbær,6,7,1,2.5e-4
2025-08-30,4,Ýmir,Árbær,7,0,4,0.001
2025-08-30,4,Ýmir,Árbær,7,1,25,0.00625
2025-08-30,4,Ýmir,Árbær,7,2,13,0.00325
2025-08-30,4,Ýmir,Árbær,7,3,6,0.0015
2025-08-30,4,Ýmir,Árbær,7,4,4,0.001
2025-08-30,4,Ýmir,Árbær,7,6,1,2.5e-4
2025-08-30,4,Ýmir,Árbær,8,0,2,5e-4
2025-08-30,4,Ýmir,Árbær,8,1,8,0.002
2025-08-30,4,Ýmir,Árbær,8,2,4,0.001
2025-08-30,4,Ýmir,Árbær,8,3,1,2.5e-4
2025-08-30,4,Ýmir,Árbær,8,4,2,5e-4
2025-08-30,4,Ýmir,Árbær,9,0,2,5e-4
2025-08-30,4,Ýmir,Árbær,9,1,1,2.5e-4
2025-08-30,4,Ýmir,Árbær,9,2,1,2.5e-4
2025-08-30,4,Ýmir,Árbær,9,4,2,5e-4
2025-08-30,4,Ýmir,Árbær,10,0,1,2.5e-4
2025-08-30,5,KFS,Hafnir,0,0,256,0.064
2025-08-30,5,KFS,Hafnir,0,1,244,0.061
2025-08-30,5,KFS,Hafnir,0,2,128,0.032
2025-08-30,5,KFS,Hafnir,0,3,39,0.00975
2025-08-30,5,KFS,Hafnir,0,4,13,0.00325
2025-08-30,5,KFS,Hafnir,0,5,2,5e-4
2025-08-30,5,KFS,Hafnir,1,0,389,0.09725
2025-08-30,5,KFS,Hafnir,1,1,469,0.11725
2025-08-30,5,KFS,Hafnir,1,2,207,0.05175
2025-08-30,5,KFS,Hafnir,1,3,83,0.02075
2025-08-30,5,KFS,Hafnir,1,4,24,0.006
2025-08-30,5,KFS,Hafnir,1,5,3,7.5e-4
2025-08-30,5,KFS,Hafnir,1,6,1,2.5e-4
2025-08-30,5,KFS,Hafnir,2,0,383,0.09575
2025-08-30,5,KFS,Hafnir,2,1,369,0.09225
2025-08-30,5,KFS,Hafnir,2,2,212,0.053
2025-08-30,5,KFS,Hafnir,2,3,78,0.0195
2025-08-30,5,KFS,Hafnir,2,4,19,0.00475
2025-08-30,5,KFS,Hafnir,2,5,7,0.00175
2025-08-30,5,KFS,Hafnir,2,6,1,2.5e-4
2025-08-30,5,KFS,Hafnir,3,0,197,0.04925
2025-08-30,5,KFS,Hafnir,3,1,213,0.05325
2025-08-30,5,KFS,Hafnir,3,2,128,0.032
2025-08-30,5,KFS,Hafnir,3,3,61,0.01525
2025-08-30,5,KFS,Hafnir,3,4,9,0.00225
2025-08-30,5,KFS,Hafnir,3,5,2,5e-4
2025-08-30,5,KFS,Hafnir,4,0,95,0.02375
2025-08-30,5,KFS,Hafnir,4,1,107,0.02675
2025-08-30,5,KFS,Hafnir,4,2,59,0.01475
2025-08-30,5,KFS,Hafnir,4,3,14,0.0035
2025-08-30,5,KFS,Hafnir,4,4,11,0.00275
2025-08-30,5,KFS,Hafnir,4,6,1,2.5e-4
2025-08-30,5,KFS,Hafnir,5,0,35,0.00875
2025-08-30,5,KFS,Hafnir,5,1,42,0.0105
2025-08-30,5,KFS,Hafnir,5,2,24,0.006
2025-08-30,5,KFS,Hafnir,5,3,7,0.00175
2025-08-30,5,KFS,Hafnir,5,4,1,2.5e-4
2025-08-30,5,KFS,Hafnir,6,0,13,0.00325
2025-08-30,5,KFS,Hafnir,6,1,21,0.00525
2025-08-30,5,KFS,Hafnir,6,2,5,0.00125
2025-08-30,5,KFS,Hafnir,6,3,7,0.00175
2025-08-30,5,KFS,Hafnir,6,4,1,2.5e-4
2025-08-30,5,KFS,Hafnir,7,0,2,5e-4
2025-08-30,5,KFS,Hafnir,7,1,5,0.00125
2025-08-30,5,KFS,Hafnir,7,2,3,7.5e-4
2025-08-30,5,KFS,Hafnir,7,3,2,5e-4
2025-08-30,5,KFS,Hafnir,7,4,1,2.5e-4
2025-08-30,5,KFS,Hafnir,8,0,1,2.5e-4
2025-08-30,5,KFS,Hafnir,8,1,4,0.001
2025-08-30,5,KFS,Hafnir,8,2,2,5e-4
2025-08-31,1,Afturelding,FH,0,0,158,0.0395
2025-08-31,1,Afturelding,FH,0,1,237,0.05925
2025-08-31,1,Afturelding,FH,0,2,233,0.05825
2025-08-31,1,Afturelding,FH,0,3,144,0.036
2025-08-31,1,Afturelding,FH,0,4,64,0.016
2025-08-31,1,Afturelding,FH,0,5,27,0.00675
2025-08-31,1,Afturelding,FH,0,6,9,0.00225
2025-08-31,1,Afturelding,FH,0,7,8,0.002
2025-08-31,1,Afturelding,FH,1,0,182,0.0455
2025-08-31,1,Afturelding,FH,1,1,392,0.098
